,ormeus-coin,populous,nuls,ignis,nexus,mithril,verasity,cardano,travala,stakenet,levolution,constellation,bhp-coin,cvcoin,blue-whale-exchange,platincoin,1sg,0x,safeinsure,high-performance-blockchain,ruff,nebulas-token,reserve-rights,stasis-euro,monero,silverway,syscoin,streamr-datacoin,intellishare,bibox-token,theta-fuel,infinitecoin,celer-network,cwv-chain,quantstamp,coinmeet,zip,tcash,steem,rif-token,ftx-token,w-green-pay,crypto-com,wings,algorand,seele,ether-zero,cortex,tether,bottos,agrello-delta,educare,eterbase-coin,all-sports,kyber-network,unus-sed-leo,kcash,stpt,adx-net,bitrue-coin,red-pulse,zcash,loopring,qash,neblio,polymath-network,loom-network,pchain,ren,ontology,fusion,suncontract,crypto-com-coin,davinci-coin,primas,gifto,insight-chain,aidos-kuneen,eos,odem,litecoin,pundi-x,stableusd,howdoo,karatgold-coin,botxcoin,rlc,vechain,qlink,truechain,ripio-credit-network,nem,metronome,neo,stratis,time-new-bank,dynamic-trading-rights,bnktothefuture,metahash,enigma,imagecoin,credits,v-id,agoras-tokens,thorecoin,district0x,komodo,power-ledger,hedgetrade,vibe,cryptonex,waves,ravencoin,iota,sirin-labs-token,nkn,thingschain,snetwork,ark,singulardtv,nano,bomb,atn,crpt,mixin,ocean-protocol,bolt,next,smartshare,nash-exchange,fantom,dos-network,singularitynet,factom,nexo,wax,stellar,fatcoin,ardor,bitbook-gambling,hycon,hyperion,matrix-ai-network,grin,maker,dash,bitcoin-sv,bitcoin-cash,ethereum,bitcoin
20180616,0.659609973,8.258569717,2.579119921,0.069612101,1.50522995,0.422719002,,0.162962005,,0.587567985,,,,0.649653018,,,,0.876574993,,2.427439928,0.066980302,5.63681984,,,126.8280029,,0.226997003,0.068996303,,1.257279992,,,,,0.097013898,,,,1.650920034,,,,5.125500202,0.265385985,,,,0.774486005,1.004240036,0.135155007,0.117615998,0.109233998,,0.118446,0.988264024,,,,0.415612996,,0.039094798,193.4429932,0.376787007,0.317678005,4.819169998,0.387272,0.216534004,,0.0785743,6.11093998,4.647270203,0.0973043,,,0.359351009,0.159277007,,,10.63070011,0.200687006,97.57700348,,,,,,1.049919963,,0.077354498,1.490229964,0.0592524,0.195501,,38.20159912,3.028069973,0.0260559,0.040313199,0.149399996,,1.374770045,,0.347674012,,,,0.040153801,1.939579964,0.255659998,,0.100776002,3.682699919,3.468460083,0.023759199,1.19904995,0.189448997,0.249307007,,,1.607069969,0.042344902,2.689670086,,0.307902992,0.606750011,,,,,,,,,0.124734998,10.62479973,0.138145,0.122723997,0.234041005,,0.184200004,,,,0.487212002,,555.956,266.174,,852.191,499.642,6550.16
20180617,0.647385001,7.908060074,2.65892005,0.069568001,1.454519987,0.476906002,,0.161379993,,0.579837978,,,,0.650207996,,,,0.84404099,,2.355609894,0.065059297,5.456669807,,,124.0630035,,0.220870003,0.066813201,,1.160509944,,,,,0.094789699,,,,1.621279955,,,,5.247590065,0.252489001,,,,0.763906002,1.005480051,0.130953997,0.114794999,0.107206002,,0.107458003,0.988987029,,,,0.423224986,,0.039746299,191.4459991,0.364196986,0.30844599,4.868810177,0.387189001,0.216479003,,0.079468399,6.164770126,4.366950035,0.096720003,,,0.366908997,0.155594006,,,10.44369984,0.201559007,96.1026001,,,,,,1.036309958,,0.076227397,1.405529976,0.057230599,0.194888994,,38.75979996,3.107180119,0.0256518,0.039737299,0.148771003,,1.418050051,,0.333310008,,,,0.0402992,1.902660012,0.256855995,,0.096099697,3.681750059,3.397119999,0.0222656,1.172719955,0.186093003,0.247483999,,,1.582890034,0.048885699,2.690490007,,0.30499199,0.610782981,,,,,,,,,0.123148002,10.93280029,0.131171003,0.119718,0.232105002,,0.179736003,,,,0.472384989,,538.643,265.767,,852.102,500.448,6499.27
20180618,0.663722992,7.868480206,2.894809961,0.069823198,1.531829953,0.484364986,,0.164116994,,0.642461002,,,,0.678870022,,,,0.871791005,,2.493740082,0.065575503,5.619209766,,,127.427002,,0.217531994,0.074051797,,1.198240042,,,,,0.0949625,,,,1.646550059,,,,5.303160191,0.256107003,,,,0.769497991,1.002830029,0.130980998,0.113055997,0.113523997,,0.0930553,1.016989946,,,,0.436607987,,0.040376801,198.5440063,0.381013989,0.339415014,4.901249886,0.396405995,0.206488997,,0.083103299,6.692399979,4.36262989,0.100233004,,,0.369370014,0.165204004,,,10.72179985,0.215494007,98.81900024,,,,,,1.020539999,,0.077703796,1.42990005,0.0590868,0.197408006,,39.70349884,3.179450035,0.026787501,0.0396773,0.142299995,,1.456670046,,0.342965007,,,,0.040878601,1.941879988,0.260048002,,0.097110301,3.831160069,3.660079956,0.021587299,1.182319999,0.191992,0.280582994,,,1.593670011,0.046864901,2.760639906,,0.316709012,0.628978014,,,,,,,,,0.123980001,11.72399998,0.123475999,0.119232997,0.234371007,,0.181088001,,,,0.493185997,,548.34,265.46,,885.639,518.891,6734.82
20180619,0.662138999,7.914330006,2.821830034,0.069531098,1.540779948,0.462482005,,0.167184994,,0.682359994,,,,0.795229018,,,,0.878791988,,2.425570011,0.0719883,5.744579792,,,126.2200012,,0.242508993,0.085294701,,1.39665997,,,,,0.094141103,,,,1.674360037,,,,5.250659943,0.259541988,,,,0.809862018,1.000219941,0.127012,0.125908002,0.115913004,,0.0902225,0.999265015,,,,0.440786004,,0.0400155,198.2310028,0.381345987,0.339731991,4.884490013,0.389317006,0.199504003,,0.083052903,6.743609905,4.261950016,0.097629897,,,0.308627993,0.168700993,,,10.7269001,0.230105996,98.83769989,,,,,,0.991608977,,0.081325002,1.390300036,0.058276501,0.198289007,,39.9375,3.119829893,0.0272283,0.040307298,0.149288997,,1.44114995,,0.346129,,,,0.044555299,1.955520034,0.270125985,,0.094487302,3.970649958,3.600270033,0.0219924,1.177459955,0.196502,0.295648992,,,1.555459976,0.046980798,2.779129982,,0.321509004,0.634766996,,,,,,,,,0.123462997,12.35099983,0.126350999,0.120702997,0.235309005,,0.183105007,,,,0.502236009,,565.855,261.525,,904.652,537.957,6769.94
20180620,0.653437972,7.679810047,2.698519945,0.065957002,1.608999968,0.438977987,,0.161984995,,0.658155978,,0.034298498,,0.866361022,,,,0.877893984,,2.392819881,0.068659298,5.36522007,,,122.5469971,,0.231389001,0.081623897,,1.383509994,,,,,0.088078097,,,,1.619289994,,,,5.136419773,0.245690003,,,,0.783486009,0.998829007,0.123061001,0.123646997,0.116336003,,0.0712405,0.986537993,,,,0.435187995,,0.039646499,193.6829987,0.377436012,0.337971002,4.799640179,0.367345005,0.189043,,0.080731303,6.595240116,4.07847023,0.095111303,,,0.290969014,0.162394002,,,10.41759968,0.207260996,97.99349976,,,,,,0.935823023,,0.079627402,1.25691998,0.0566472,0.194919005,,38.93280029,2.98890996,0.026236201,0.042178702,0.144595996,,1.640890002,,0.342678011,,,,0.0422698,1.878069997,0.259541005,,0.090026699,3.97894001,3.70491004,0.0228393,1.161489964,0.188531995,0.311778992,,,1.577110052,0.0470846,2.831799984,,0.314512014,0.633415997,,,,,0.00425313,,,,0.120353997,11.83769989,0.124631003,0.118147999,0.232188001,,0.179666996,,,,0.481539995,,570.404,265.304,,890.453,536.268,6776.55
20180621,0.618467987,7.321819782,2.591020107,0.065250598,1.548499942,0.441148013,,0.158555999,,0.655017018,,0.033516001,,0.820915997,,,,0.849209011,,2.158839941,0.065495797,5.377130032,,,123.612999,,0.219635993,0.109316997,,1.357969999,,,,,0.0834883,,,,1.555099964,,,,5.038640022,0.250797987,,,,0.787378013,1.000530005,0.116460003,0.113298997,0.115220003,,0.069786698,0.951348007,,,,0.415008009,,0.040372301,192.7299957,0.361737013,0.318316013,4.655769825,0.360013008,0.177823007,,0.079438403,6.372610092,3.847850084,0.094688103,,,0.253259987,0.155579001,,,10.42150021,0.210052997,96.92549896,,,,,,0.87430799,,0.079186902,1.196210027,0.0538151,0.188715994,,37.84289932,3.002439976,0.027219599,0.040290698,0.141928002,,1.72112,,0.340407997,,,,0.0410867,1.807379961,0.255724013,,0.093750998,3.891210079,3.539910078,0.023205001,1.15794003,0.184465006,0.30447799,,,1.564030051,0.045339901,2.906080008,,0.309253991,0.610365987,,,,,0.00385868,,,,0.116700999,11.89319992,0.124136001,0.124394998,0.227997005,,0.172609001,,,,0.472790003,,573.872,260.833,,874.094,527.367,6729.74
20180622,0.502119005,5.999249935,2.180249929,0.055606999,1.352560043,0.384106994,,0.139838994,,0.558184028,,0.0290797,,0.773595989,,,,0.736944974,,1.917639971,0.055130899,4.658909798,,,110.6019974,,0.195307002,0.087264098,,1.132949948,,,,,0.069572203,,,,1.347470045,,,,4.87567997,0.217859998,,,,0.629352987,1.003000021,0.105874002,0.091609702,0.102986001,,0.047367401,0.833703995,,,,0.358031988,,0.034395799,168.7890015,0.306342989,0.249166995,3.848700047,0.309554011,0.148197994,,0.067400098,5.313799858,3.354290009,0.081273302,,,0.232069999,0.128986001,,,8.657520294,0.212803006,85.07589722,,,,,,0.816196978,,0.066486403,1.023749948,0.046389401,0.164704993,,33.26480103,2.538919926,0.0238399,0.036925599,0.130702004,,1.448920012,,0.304944009,,,,0.035505801,1.659240007,0.215726003,,0.075024597,3.543649912,2.918440104,0.0197141,0.979911983,0.159305006,0.252135009,,,1.388290048,0.0382066,2.56592989,,0.248707995,0.538931012,,,,,0.00336727,,,,0.101089001,10.36149979,0.103979997,0.114023998,0.203407005,,0.153193995,,,,0.425493985,,526.433,236.478,,755.975,465.817,6083.69
20180623,0.545361996,5.481579781,2.199429989,0.056378901,1.320050001,0.380760014,,0.137868002,,0.577723026,,0.0280589,,0.710509002,,,,0.72437799,,1.894019961,0.054414399,4.564529896,,,115.3779984,,0.194343001,0.0932092,,1.118790031,,,,,0.067844503,,,,1.346809983,,,,4.825109959,0.227880001,,,,0.556514025,1.001979947,0.102045,0.087458096,0.104604997,,0.0495518,0.815059006,,,,0.37311399,,0.0346362,171.0249939,0.318571001,0.264068008,3.934299946,0.32366699,0.144281,,0.059496298,5.075129986,3.501319885,0.085770801,,,0.231058002,0.128533006,,,8.410380364,0.199945003,82.60369873,,,,,,0.865935028,,0.068015203,1.056609988,0.046465699,0.164566994,,34.27399826,2.530950069,0.0235596,0.036167499,0.127712995,,1.535930038,,0.314179003,,,,0.035473701,1.709059954,0.208857,,0.077201501,3.624370098,2.925329924,0.0202116,1.036209941,0.156442002,0.239399999,,,1.411200047,0.0376243,2.526410103,,0.248358995,0.54658699,,,,,0.00320559,,,,0.106060997,10.29909992,0.113729999,0.115300998,0.203514993,,0.146709994,,,,0.430750012,,537.384,243.005,,762.759,474.52,6162.48
20180624,0.541684985,5.632780075,2.005290031,0.051697198,1.203160048,0.361602992,,0.132703006,,0.548924983,,0.031505399,,0.687864006,,,,0.681017995,,1.928329945,0.053621501,4.474150181,,,121.2910004,,0.180989996,0.085008897,,1.017330051,,,,,0.0650547,,,,1.300150037,,,,4.758009911,0.214273006,,,,0.570429027,1.005100012,0.095511198,0.079868197,0.094835103,,0.067751698,0.798242986,,,,0.332713008,,0.031305999,167.5090027,0.313533992,0.240807995,3.673700094,0.304230005,0.152239993,,0.058176599,5.096700192,3.159960032,0.082645804,,,0.20138,0.121018998,,,8.090180397,0.243239999,80.77709961,,,,,,0.73268199,,0.060181901,0.920656025,0.044023398,0.152326003,,31.26860046,2.374919891,0.0208924,0.035471801,0.133567005,,1.435150027,,0.293309987,,,,0.031814799,1.593790054,0.194420993,,0.069792897,3.56904006,2.710449934,0.0194574,0.978262007,0.148902997,0.232418001,,,1.336619973,0.0361523,2.336810112,,0.238849998,0.50602001,,,,,0.00307893,,,,0.109601997,9.806879997,0.109631002,0.115061,0.193633005,,0.136703998,,,,0.394199997,,512.746,238.042,,749.365,457.672,6173.23
20180625,0.589482009,6.153619766,2.067589998,0.052243199,1.224699974,0.370353013,,0.135269001,,0.570134997,,0.030603301,,0.688212991,,,,0.705314994,,1.894009948,0.055729698,4.527369976,,,126.7610016,,0.188896,0.084007502,,1.104830027,,,,,0.066689998,,,,1.337170005,,,,5.047039986,0.217419997,,,,0.792056978,1.000620008,0.100695998,0.083010197,0.103935003,,0.063193299,0.89349103,,,,0.358574003,,0.032500099,176.0249939,0.338196993,0.241182998,3.874759913,0.302574009,0.158304006,,0.063998997,5.612669945,3.128799915,0.086130001,,,0.214486003,0.125448003,,,8.244420052,0.257432014,81.83339691,,,,,,0.757295013,,0.060761798,0.990082026,0.0482614,0.158214003,,31.70840073,2.428309918,0.021582101,0.036527701,0.124944001,,1.524610043,,0.299322009,,,,0.032791901,1.625630021,0.203907996,,0.071345598,3.510349989,2.76831007,0.018954599,1.01849997,0.155021995,0.234909996,,,1.367720008,0.036407098,2.395770073,,0.236049995,0.528796017,,,,,0.00323302,,,,0.107835002,9.563159943,0.111493997,0.118772,0.197752997,,0.144097999,,,,0.44678399,,522.236,241.204,,756.846,460.31,6249.18
20180626,0.573562026,5.472000122,1.900290012,0.0506658,1.196320057,0.359257013,,0.126099005,,0.521412015,,0.0258225,,0.78588903,,,,0.626103997,,1.782860041,0.0524722,4.449860096,,,120.8170013,,0.179004997,0.079241097,,0.989956021,,,,,0.0613534,,,,1.273079991,,,,5.205490112,0.204349995,,,,0.781068981,1.000560045,0.093280099,0.080330901,0.089612603,,0.052331399,0.84444201,,,,0.346311003,,0.0299589,163.1970062,0.321117014,0.229911998,3.571120024,0.27106899,0.141651005,,0.060966,5.059740067,2.934439898,0.086200997,,,0.199359,0.117679998,,,7.505599976,0.236885995,76.86669922,,,,,,0.697839022,,0.0576207,0.936788976,0.043320101,0.151543006,,30.30730057,2.333050013,0.0198869,0.034013499,0.120072,,1.435539961,,0.279736012,,,,0.031108901,1.567270041,0.191358998,,0.067809202,3.538360119,2.577780008,0.017783601,0.943099022,0.150031,0.225710005,,,1.286659956,0.0344151,2.199229956,,0.223828003,0.504059017,,,,,0.00325134,,,,0.102944002,9.127619743,0.093435198,0.101823002,0.186483994,,0.138565004,,,,0.414110988,,485.576,230.963,,700.259,432.772,6093.67
20180627,0.563748002,6.034639835,1.992650032,0.050930101,1.176640034,0.379808009,,0.127443999,,0.503302991,,0.026939901,,1.473279953,,,,0.64229703,,1.957520008,0.055207301,5.03715992,,,128.7100067,,0.174151003,0.077015899,,0.954321027,,,,,0.062765203,,,,1.272760034,,,,6.503260136,0.204769,,,,0.764608026,0.997934997,0.101388998,0.081126303,0.093193799,,0.0592774,0.820217013,,,,0.376433015,,0.0302442,166.1289978,0.328348994,0.225665003,3.674319983,0.277675986,0.148627996,,0.042768799,5.412119865,3.11093998,0.083142102,,,0.2042,0.120196998,,,8.011839867,0.232457995,80.65969849,,,,,,0.700519025,,0.057417698,0.936994016,0.0419471,0.152838007,,30.32220078,2.344449997,0.019758601,0.036768299,0.112558,,1.463060021,,0.282914013,,,,0.030879799,1.573029995,0.193189994,,0.065632001,3.567810059,2.808690071,0.0164764,0.98704499,0.152237997,0.240080997,,,1.287410021,0.033695601,2.227570057,,0.229151994,0.487385005,,,,,0.00300632,,,,0.103430003,9.198980331,0.102986001,0.097990401,0.189632997,,0.137752995,,,,0.40476501,,491.494,229.199,,713.767,442.365,6157.13
20180628,0.559993029,5.695139885,1.798460007,0.048661001,1.081699967,0.429473013,,0.119319998,,0.471738994,,0.025294701,,0.772405982,,,,0.607078016,,1.943539977,0.049539,4.704020023,,,115.810997,,0.161982,0.0670399,,0.856812,,,,,0.059836201,,,,1.179710031,,,,5.345510006,0.189989999,,,,0.648137987,0.997192979,0.096824803,0.073228501,0.082931601,,0.051578499,0.764766991,,,,0.346222997,,0.029162999,154.0950012,0.314687997,0.210889995,3.7676301,0.270922989,0.138367996,,0.042827699,4.74477005,2.966969967,0.075679898,,,0.206290007,0.115567997,,,7.453239918,0.235492006,74.92980194,,,,,,0.641031027,,0.0532474,0.896724999,0.039298698,0.145604998,,28.36160088,2.158159971,0.018961201,0.035302199,0.099065803,,1.334740043,,0.260419995,,,,0.0295147,1.38349998,0.179102004,,0.064531699,3.039829969,2.543800116,0.0159477,0.918937028,0.141786993,0.230353996,,,1.215250015,0.0314219,2.134000063,,0.212028995,0.458128989,506.802002,,,,0.00299575,,,,0.103202,8.411379814,0.096956797,0.095602803,0.178950995,,0.128817007,,,,0.383565009,,490.613,219.824,,660.24,422.365,5903.44
20180629,0.609731972,6.337250233,1.97337997,0.050103899,1.146020055,0.431252003,,0.125719994,,0.486867011,,0.024642499,,0.686080992,,,,0.660467982,,2.009140015,0.053511199,4.769320011,,,126.7779999,,0.171322003,0.0736624,,0.92257601,,,,,0.060826201,,,,1.329579949,,,,6.063290119,0.192756996,,,,0.710434973,1.003329992,0.100528002,0.079704799,0.087438002,,0.0545149,0.847460985,,,,0.36796701,,0.031472199,163.2769928,0.334459007,0.210188001,3.514270067,0.276555002,0.156479999,,0.045224998,5.12650013,3.048399925,0.079303101,,,0.209160999,0.124498002,,,7.730649948,0.232968003,78.76889801,,,,,,0.658897996,,0.059309602,0.912537992,0.041299101,0.151737005,,29.63820076,2.371939898,0.019724799,0.0349169,0.087564103,,1.400099993,,0.273456991,,,,0.0301129,1.45720005,0.211101994,,0.069515802,2.877049923,2.606450081,0.015815301,0.962835014,0.143683001,0.234662995,,,1.232139945,0.032143802,2.294250011,,0.224978,0.466614991,556.585022,,,,0.00322933,,,,0.107427999,8.526689529,0.095668301,0.094580002,0.18671,,0.136739001,,,,0.411848009,,521.242,234.238,,715.711,436.009,6218.3
20180630,0.644940019,7.880390167,2.199480057,0.051458199,1.236909986,0.485855013,,0.137670994,,0.517453015,,0.025497699,,0.729247987,,,,0.791598022,,2.072520018,0.056987699,4.935400009,,,131.0059967,,0.173580006,0.0753273,,0.973679006,,,,,0.072545797,,,,1.629500032,,,,7.109930039,0.209133998,,,,0.75435698,0.999191999,0.103331,0.088127203,0.086580902,,0.056379601,0.945982993,,,,0.393041998,,0.033576999,163.9850006,0.356537014,0.225287005,3.827990055,0.329645008,0.171544999,,0.047863498,5.303150177,2.860500097,0.085956901,,,0.221581996,0.141845003,,,8.134819984,0.264146,81.37400055,,,,,,0.714415014,,0.061992101,0.973384976,0.043290898,0.164265007,,30.63509941,2.643790007,0.0228986,0.034721501,0.099052198,,1.473639965,,0.280553997,,,,0.032605499,1.561370015,0.282705009,,0.075821199,3.052890062,2.922199965,0.0169011,1.009770036,0.152844995,0.224942997,,,1.331089974,0.034336899,2.436840057,,0.234937996,0.461923987,540.9249878,,,,0.00350799,,,,0.108990997,8.975159645,0.105013996,0.115460999,0.193425,,0.145612001,,,,0.443791986,,530.917,238.36,,748.709,455.18,6404
20180701,0.695909023,8.972120285,2.160840035,0.051585,1.207509995,0.451453,,0.142207995,,0.493083,,0.0239692,,0.63903898,,,,0.796163023,,1.915989995,0.0594371,5.013110161,,,129.772995,,0.174452007,0.074044898,,0.945348024,,,,,0.077191599,,,,1.622259975,,,,6.781429768,0.219266996,,,,0.795258999,0.99882102,0.103100002,0.090544999,0.086657703,,0.063122302,0.895227015,,,,0.393287987,,0.037486799,167.6159973,0.344796985,0.217650995,3.995340109,0.322037011,0.173232004,,0.046519,5.105350018,2.790090084,0.083372697,,,0.225481004,0.142109007,,,8.130979538,0.241879001,80.24289703,,,,,,0.729578972,,0.065471202,0.970121026,0.045145199,0.171366006,,31.33250046,2.813390017,0.0247362,0.035014901,0.096407302,,1.458639979,,0.281459987,,,,0.034643401,1.553179979,0.29144901,,0.079850197,2.827159882,2.864049912,0.0154374,1.069749951,0.153353006,0.228472993,,,1.432430029,0.038940899,2.453079939,,0.219577,0.456725001,532.7969971,,,,0.00351963,,,,0.115009002,9.006620407,0.104076996,0.115875997,0.198572993,,0.148030996,,,,0.453489989,,531.904,235.7,,739.425,453.918,6385.82
20180702,0.743601024,8.610460281,2.523339987,0.0551241,1.326740027,0.469428003,,0.158278003,,0.470279992,,0.0258922,,0.649366021,,,,0.950830996,,2.038929939,0.061853401,5.151669979,,,140.5010071,,0.187554002,0.079366401,,0.968666017,,,,,0.081907801,,,,1.662529945,,,,6.978290081,0.236465007,,,,0.759709001,0.998858988,0.108139001,0.105497003,0.084261403,,0.063609198,0.992206991,,,,0.423806995,,0.038727801,184.0879974,0.373039007,0.248144001,4.364230156,0.356617987,0.203058004,,0.052597899,5.310770035,2.847029924,0.091805004,,,0.249456003,0.163062006,,,8.886989594,0.232766002,85.25710297,,,,,,0.820448995,,0.074473202,1.035419941,0.0529349,0.204328999,,35.979599,2.844680071,0.027404301,0.0363263,0.100929998,,1.60848999,,0.301658005,,,,0.037942801,1.700559974,0.299111009,,0.084747396,2.582210064,3.11413002,0.015496,1.163509965,0.168344006,0.238710001,,,1.545109987,0.040819202,2.715840101,,0.231813997,0.465889007,572.9699707,,,,0.00379672,,,,0.125644997,10.56719971,0.114125997,0.134047002,0.213150993,,0.166464999,,,,0.510544002,,567.416,249.793,,776.175,475.347,6614.18
20180703,0.710811019,8.060379982,2.305749893,0.054018199,1.251399994,0.491943002,,0.150655001,,0.406529009,,0.0238529,,0.592335999,,,,0.891924024,,2.003370047,0.060600098,4.839650154,,,138.4609985,,0.330089986,0.077127799,,0.902949989,,,,,0.077244997,,,,1.848359942,,,,7.677680016,0.222265005,,,,0.726288974,1.000319958,0.101699002,0.099521697,0.112204999,,0.0601831,1.008370042,,,,0.416907013,,0.036212899,179.0549927,0.35681501,0.252139986,4.117340088,0.345584005,0.193497002,,0.050139301,5.084909916,2.686929941,0.0900978,,,0.299679995,0.163708001,,,8.842309952,0.258336991,85.1013031,,,,,,0.789438009,,0.0668668,1.124169946,0.049214698,0.188305005,,36.10110092,2.738460064,0.028284701,0.034619302,0.091086298,,1.545650005,,0.320217997,,,,0.036660701,1.605479956,0.284334987,,0.079874702,2.842139959,3.008960009,0.0149211,1.143030047,0.165733993,0.229191005,,,1.495659947,0.039589498,2.552059889,,0.226080999,0.453449011,550.8969727,,,,0.00359751,,,,0.116548002,10.22210026,0.109347999,0.138835996,0.206314996,,0.156474993,,,,0.465016991,,546.448,238.34,,757.947,464.195,6529.59
20180704,0.706517994,8.140870094,2.347510099,0.061575498,1.425119996,0.535467029,,0.150959998,,0.455132991,,0.0255174,,0.607059002,,,,0.949941993,,1.922009945,0.059345499,4.788239956,,,138.3970032,,0.223579004,0.081778102,,0.902110994,,,,,0.078684099,,,,1.61097002,,,,8.165060043,0.243996993,,,,0.736069024,0.99919498,0.099660501,0.106418997,0.105286002,,0.0559709,0.933884025,,,,0.442487001,,0.040507801,182.3820038,0.362004995,0.313194007,4.348259926,0.370011985,0.206103995,,0.051381499,5.109429836,2.678169966,0.086445302,,,0.344574988,0.163610995,,,8.885239601,0.262600988,85.4940033,,,,,,0.830959976,,0.070849396,1.150079966,0.052866001,0.189081997,,40.28820038,2.698679924,0.027376199,0.0343474,0.095085003,,1.56309998,,0.320464999,,,,0.043956701,1.617280006,0.282361001,,0.083482303,2.784430027,2.993959904,0.0148756,1.205440044,0.174191997,0.245958,,,1.581259966,0.043129601,2.692600012,,0.231157005,0.456140012,512.5120239,,,,0.00339663,,,,0.119484,10.9314003,0.113401003,0.134651005,0.209735006,,0.158281997,,,,0.533002973,,547.604,245.19,,762.395,467.318,6597.55
20180705,0.70817101,8.123729706,2.216670036,0.064374097,1.405390024,0.570793986,,0.148920998,,0.457498998,,0.027582699,,0.691246986,,,,1.001360059,,1.888229966,0.056285702,4.570340157,,,138.7539978,,0.193414003,0.081882499,,0.970908999,,,,,0.073813602,,,,1.554909945,,,,7.97412014,0.229149997,,,,0.861710012,1.006139994,0.0943501,0.101599999,0.108623996,,0.051294401,0.999987006,,,,0.409916997,,0.038045902,177.0310059,0.340339005,0.286379993,4.150179863,0.354330003,0.191937998,0.0666283,0.049582299,5.045820236,2.723040104,0.088282101,,,0.472557008,0.155735999,,,8.925589562,0.367163986,83.76000214,0.00379277,,,,,0.783028007,,0.067655698,1.139809966,0.051269598,0.190328002,,40.73820114,2.603250027,0.024993701,0.0344899,0.091718897,,1.527709961,,0.309076011,,,,0.039919701,1.641309977,0.275337994,,0.080162503,2.739510059,2.930900097,0.0132385,1.159850001,0.169410005,0.259510011,,,1.476629973,0.038257301,2.645440102,,0.202389002,0.43422699,469.1390076,,,,0.00338691,,,,0.119405001,10.78240013,0.117453001,0.125603005,0.202978,,0.156543002,,,,0.56228298,,549.03,241.289,,748.225,474.412,6639.14
20180706,0.694986999,8.013850212,2.188829899,0.0754724,1.34375,0.514101982,,0.146083996,,0.462841004,,0.025486101,,0.615502,,,,1.014410019,,1.791170001,0.055939,4.546619892,,,134.0449982,,0.178011,0.080131002,,0.922370017,,,,,0.073760197,,,,1.601989985,,,,8.948200226,0.226467997,,,,0.832385004,1.00316,0.098693997,0.100307003,0.105442002,,0.0540655,0.992697001,,,,0.408214003,,0.037358102,176.3399963,0.338001013,0.278252006,4.115690231,0.402256012,0.249864996,0.066225097,0.047354199,4.800700188,2.646389961,0.089572303,,,0.435360998,0.165168002,,,8.678939819,0.338436008,83.37809753,,,,,,0.773881972,,0.065249302,1.113870025,0.050600499,0.191676006,,37.64550018,2.601619959,0.0251313,0.035444401,0.093785003,,1.470450044,,0.305633992,,,,0.0405294,1.646579981,0.285571992,,0.0816181,2.852250099,2.971960068,0.0143527,1.064880014,0.184066996,0.243333995,,,1.622509956,0.0374921,2.657629967,,0.194955006,0.449990988,460.5969849,,,,0.00348178,,,,0.125266001,10.28310013,0.111174002,0.119094998,0.206380993,,0.172091007,,,,0.557174981,,547.997,241.759,,737.331,474.012,6673.5
20180707,0.732806027,8.12362957,2.443259955,0.070384197,1.457759976,0.493252009,,0.150372997,,0.47418499,,0.026029101,,0.644524992,,,,0.993831992,,1.838940024,0.057321001,4.691649914,,,135.6109924,,0.174501002,0.078853101,,0.940114975,,,,,0.078982197,,,,1.603070021,,,,8.731739998,0.225245997,,,,0.806604028,1.00620997,0.099648602,0.102885,0.108282,,0.055334099,1.006260037,,,,0.403780013,,0.039104801,177.3939972,0.335676014,0.301443994,4.172520161,0.420311987,0.250308991,0.067328297,0.047548499,4.726819992,2.670370102,0.094968401,,,0.408535987,0.161845997,,,9.022509575,0.338988006,86.20189667,0.00405738,,,,,0.840627015,,0.067348599,1.109820008,0.051849999,0.189459994,,39.33520126,2.657459974,0.0254521,0.036570501,0.106733002,,1.491359949,,0.320785999,,,,0.0428093,1.646430016,0.27391699,,0.080708399,2.794620037,3.016740084,0.0176557,1.118489981,0.182458997,0.257422,,,1.52602005,0.038908199,2.756200075,,0.215595007,0.469774991,488.1319885,,,,0.00359417,,,,0.125857994,11.53180027,0.111860998,0.128765002,0.208450005,,0.165718004,,,,0.567354977,,571.152,247.631,,775.297,491.66,6856.93
20180708,0.722429991,7.740580082,2.499919891,0.072778001,1.385169983,0.501044989,,0.145389006,,0.433194995,,0.027839201,,0.67087698,,,,0.968052983,,1.910069943,0.055013299,4.576310158,,,138.1179962,,0.164437994,0.078870803,,0.887685001,,,,,0.081203803,,,,1.56675005,,,,8.755129814,0.228631005,,,,0.783249974,1.00425005,0.098311998,0.108998999,0.0980478,,0.051744498,1.012989998,,,,0.397738993,,0.039582599,172.727005,0.326265007,0.299513012,4.176050186,0.405443013,0.245133996,0.067649797,0.044629,4.542809963,2.726109982,0.093104899,,,0.359667987,0.157142997,,,8.714969635,0.334520996,82.39600372,0.00409857,,,,,0.798367977,,0.068190299,1.077370048,0.052136701,0.184652001,,39.12549973,2.617160082,0.0251488,0.036221098,0.110780999,,1.438109994,,0.325354993,,,,0.041840099,1.626639962,0.279208005,,0.080627501,2.830329895,3.055680037,0.016561899,1.083629966,0.175449997,0.239722997,,,1.554119945,0.040844102,2.713439941,,0.215709999,0.430656999,534.6339722,,,,0.00374015,,,,0.124421999,11.39350033,0.109811001,0.127834007,0.209783003,,0.168060005,,,,0.572751999,,574.089,243.537,,751.352,489.119,6773.88
