date,Open,High,Low,Close,Volume
20160219,135.9909945157,139.9028339866,133.2669296645,137.3146992721,
20160220,137.3277597801,143.8048422524,134.3083370201,139.5719322061,
20160221,139.5959660721,144.9925747862,135.9617169638,140.8390258019,
20160222,140.7960134281,145.9221344868,138.0430562918,143.7114449569,
20160223,143.9808318245,146.865029341,136.51925084319998,139.5315151485,
20160224,139.5907913318,144.8350701352,136.7892514473,143.205473393,
20160225,143.1236898402,146.04110383719998,138.2216036842,141.9677954199,
20160226,141.8387473582,145.84939236370002,138.7923980398,143.4309802883,
20160227,143.6998598172,148.5309313327,141.3281744759,145.6961939122,
20160228,145.7227586007,150.5806975857,142.0182082064,146.4869423734,
20160229,146.48595115930001,150.36257159040002,142.8901005393,147.094783423,
20160301,148.7878834208,152.509966265,145.3628788382,148.5899723055,
20160302,148.49190109399999,152.0928831855,144.65846257180002,147.26108210479998,
20160303,147.2164416153,154.41100395799998,144.5996229861,150.4042132239,
20160304,150.227576194,154.6523165738,145.0876216893,148.8445004751,
20160305,148.8015512977,154.8000998998,142.06465080590002,147.51196157020001,
20160306,147.8081885782,156.3182303007,143.598253774,151.5321880369,
20160307,151.5510834277,159.54262568049998,146.9290168628,153.3177343341,
20160308,153.3330052736,160.3035191496,149.70510838290002,157.0213572476,
20160309,157.0511175679,163.3174681816,152.8961261942,159.9133364771,
20160310,159.9270111287,167.526026831,155.6872109469,161.9340564135,
20160311,162.1535903552,169.55897202190002,157.99235311040002,164.49541237559998,
20160312,164.506699253,170.2008982523,158.1001177201,163.860342485,
20160313,163.8471440977,169.7756258752,161.160480789,164.7730165534,
20160314,164.9632329305,167.4451101109,157.2634777637,160.4187112108,
20160315,160.9556983807,164.6191439802,156.7836047326,161.2550983363,
20160316,161.3906442111,166.0781767989,158.05748906370002,161.5199517908,
20160317,161.7466402187,172.359942682,155.53876532790002,163.2637167246,
20160318,162.90270814870001,167.22790133959998,151.0208968572,157.4680227894,
20160319,157.8670889626,162.9412452416,153.0482459852,158.3619341129,
20160320,158.1779362573,169.34550435280002,153.6186710242,159.42751649,
20160321,159.293797027,165.2777194021,155.32559103030002,162.0792868659,
20160322,161.8952668207,166.5795399819,158.7633740566,162.6294064726,
20160323,162.5969542259,168.91158755200001,160.65148884319999,166.2158140313,
20160324,166.3969661505,172.68104493849998,161.4706104185,167.0676668728,
20160325,167.48415901799999,171.187191042,162.8625889663,167.2530038362,
20160326,167.31011228370002,173.7527343416,163.6149677925,170.1968985281,
20160327,170.1589437248,176.2119430573,163.2692557641,168.8603939231,
20160328,168.6532656256,174.7465177509,163.7427186252,169.18489056319999,
20160329,169.2053890538,173.1354940361,164.1779224758,168.6042821525,
20160330,168.64196545049998,171.1499204779,163.502838201,166.7871884759,
20160331,166.8008997732,170.3674548379,164.07743815799998,166.7675094721,
20160401,166.8730281525,170.5389361251,164.664899474,167.4920593344,
20160402,167.4551803533,172.8084226348,165.43350455799998,169.45147103780002,
20160403,169.52567549,173.1934379464,166.3600622054,170.62594143709998,
20160404,170.5227377683,172.9392358084,166.6697165429,169.0471765235,
20160405,166.9006115572,168.790058548,161.3627415624,163.9830782423,
20160406,164.0762501628,166.63573920870002,160.5031911916,163.1594759014,
20160407,163.28546408129998,165.3402811492,158.6036013147,160.2390983755,
20160408,160.30143197790002,163.3603905034,155.9042055361,157.7958797997,
20160409,159.7102223117,162.9225805225,154.0385691357,156.6378398124,
20160410,156.71158626209998,158.74527000610001,145.1685968832,153.04376023129998,
20160411,153.053026002,155.7169039725,147.8865516166,152.1174305271,
20160412,152.1964886444,156.2814285607,146.29853241930002,150.7812294674,
20160413,150.69874245559998,155.9484803682,146.8194462576,151.58376116600002,
20160414,151.8377554427,156.9100912724,149.2724758374,153.5033894076,
20160415,153.6375077546,156.6561254908,150.2489295973,153.1216112764,
20160416,153.08163789629998,157.1383835565,150.69647696389998,154.5172980634,
20160417,154.47708198360002,159.3824027533,152.0626984287,155.5505004307,
20160418,155.6005294675,159.51711669280002,152.0424514492,156.2719523685,
20160419,156.4209643225,160.2576540537,153.3856428517,157.0281339785,
20160420,156.931538276,160.884424559,153.8577672183,157.3591275091,
20160421,157.38116104620002,161.9613979162,153.7566772113,157.02751702959998,
20160422,157.1766545415,159.0045406632,153.2521462583,155.2658009126,
20160423,155.20895832620002,159.2376595849,153.5018650658,157.4934302972,
20160424,157.5491042941,162.0887199384,154.2626214528,158.4748834472,
20160425,158.5834216477,162.1576532371,151.99977489399998,156.7414356123,
20160426,156.6730476779,160.2727864393,151.7301646427,155.80159134299998,
20160427,155.8585089886,160.8532351302,149.4012304132,152.4202820282,
20160428,152.5553292369,155.3679132508,147.74539000139998,151.9040221524,
20160429,152.0391174579,157.0370069383,149.9233090124,154.69441862620002,
20160430,154.6902749541,160.6520029057,150.7342943118,155.5987054773,
20160501,155.3836682078,159.6675453209,152.6471675852,156.63238838729998,
20160502,156.7587283696,163.0772590885,152.7203744384,158.8579061741,
20160503,158.7722964047,161.9751883697,153.5774903209,156.5307550054,
20160504,156.680890463,160.2035509275,153.7405918915,155.69394274889999,
20160505,155.6150806959,159.6068434463,153.50848981709998,156.684260157,
20160506,156.7361963276,161.3893400721,152.61007233290002,157.29762867969998,
20160507,157.2713804674,159.6238543983,154.2853678237,156.8243284898,
20160508,156.66776668030002,159.1195628473,152.8665424418,156.3086075691,
20160509,156.2487170816,159.1338667568,152.6008211516,155.29149210399999,
20160510,155.2004601608,159.9682514789,150.6843009763,154.1166365941,
20160511,154.52519201200002,158.1973763756,152.3201696058,156.2362406073,
20160512,156.2019020583,159.784585886,153.5262953758,156.6299491304,
20160513,156.7120973973,161.7271079588,154.4303062102,157.7453364006,
20160514,157.75297740870002,159.6300301894,153.5629510659,156.2302351536,
20160515,156.4169557591,159.2661985036,154.22785553379998,156.2586953383,
20160516,156.3516528211,164.1814829944,154.342305818,160.4188414207,
20160517,160.440161286,167.1392592112,157.3244973781,162.47992697549998,
20160518,162.4178105307,170.33537412639998,160.1374258623,165.83062313530002,
20160519,165.86636524120001,173.5954081104,161.0854546874,167.8468969921,
20160520,167.8028501544,174.42248456849998,162.2564092597,166.88492504389998,
20160521,167.0834272113,171.09131858770002,163.41916760639998,168.66771878950001,
20160522,168.7274744793,171.623050571,165.2660729183,168.3296107039,
20160523,168.19545052959998,171.7142714916,162.6559858036,165.8861337125,
20160524,165.548112292,169.539927113,159.2308775051,162.86532539270002,
20160525,162.9610234223,165.5680217487,157.1492751409,161.6749336872,
20160526,161.896156368,165.6099689402,157.6709366437,161.11845724100002,
20160527,160.963588278,168.178424229,153.2267707564,161.8650457612,
20160528,161.8636370852,177.1977492773,157.3176866981,172.6466568519,
20160529,172.8359151336,182.15854687450002,167.32068677450002,174.09033690279998,
20160530,174.47390615790002,181.4986982375,171.7529991159,177.8357855445,
20160531,177.9165227711,186.9631448978,172.4141053605,179.95190364229998,
20160601,179.7666285064,186.41799187900003,174.12530402330003,182.24840119169997,
20160602,182.0363864772,185.6562379195,178.6682159612,182.33219630419998,
20160603,182.2224252455,190.9931573732,179.2957085383,187.7926790157,
20160604,187.82939633610002,193.6248135245,184.22025065990002,188.1762015723,
20160605,188.39468149409998,193.5261568096,184.88932233900002,188.6682898739,
20160606,188.66173785490003,194.7850330977,185.92942504419997,191.00401236189998,
20160607,191.0450339146,196.0696094541,184.85685036939998,190.3745564506,
20160608,190.5021065216,195.93081369240002,186.87562962119998,191.8609827409,
20160609,191.9081817367,196.17455738150002,187.5324939456,191.4773186814,
20160610,191.6616296782,195.6272309625,188.0950126975,191.02131742810002,
20160611,191.2613518017,198.2645904294,188.62086088270001,196.6230056259,
20160612,196.9351083362,215.834398512,192.7205689139,210.3519657409,
20160613,210.36265111790001,225.60252385439998,205.2681630105,218.77679295049998,
20160614,218.6295549537,233.4936823886,209.2294948055,224.1267018271,
20160615,224.16859450419997,232.3612925452,216.4409806798,226.43894911689998,
20160616,226.89837059159998,263.1418905239,223.681786792,244.55924639990002,
20160617,244.89981455990002,253.16236999830002,216.1113998165,229.7010363248,
20160618,229.8483346885,244.54950331130001,213.6339785797,227.57834153299999,
20160619,227.22218613330003,243.21352433369998,220.3023834119,234.5809645518,
20160620,234.65620508880002,242.8283750516,219.6812007216,229.2733697421,
20160621,228.89891608,236.5721550574,202.28993898759998,214.6084222603,
20160622,214.3762120638,228.50557907709998,193.2581802403,197.41215665150003,
20160623,199.4338147363,211.3213407258,185.1590324459,207.6993384154,
20160624,208.0639719149,228.35881761150003,201.8335250136,218.3566920545,
20160625,217.8506029556,228.6150478563,208.1370008907,219.9586280168,
20160626,220.21099696169998,226.2988363421,206.4956488218,214.22952810709998,
20160627,213.56614238490002,235.23335445470002,208.69434405040002,228.4425002857,
20160628,229.31205131209998,247.80954550549998,217.23429265110002,230.68665849419997,
20160629,229.92931777259997,241.5098357109,215.175481702,230.0113556484,
20160630,229.59182326,245.4102566448,219.8032394696,237.1598159238,
20160701,237.0365203726,246.12672481060002,227.9023655388,235.43517865540002,
20160702,235.65136387209998,246.479104312,231.2935253974,241.5595805977,
20160703,241.5706776671,246.3546765218,225.211068755,232.3665513321,
20160704,232.54537057459999,246.9066091462,227.31924036889998,237.91334907590002,
20160705,238.0889369727,241.3447654659,223.1607770735,230.8588663828,
20160706,230.64574224240002,238.3659339844,226.77299236529998,231.86176685830003,
20160707,232.0367260422,238.7009781879,210.9035869736,222.5483129896,
20160708,222.88109303529998,237.82200474209998,217.45570660180002,233.2006867589,
20160709,233.21166479689998,240.563008001,220.184849605,232.4588314816,
20160710,232.0287627443,240.5155238273,227.2303127212,233.5471350757,
20160711,233.4131984414,249.36963460119998,227.7901655685,241.4046840021,
20160712,241.8502109361,283.9369023288,236.97276993330001,276.7337590115,
20160713,274.9737030909,321.0211746002,261.3735339319,298.5050394663,
20160714,299.5788641469,317.8085790142,282.2306203476,298.4874433454,
20160715,299.43719273740004,317.5478594587,283.3023820029,293.6711517965,
20160716,293.1805437295,307.8061788079,277.6718074585,291.1271849149,
20160717,290.8131446646,304.7855133666,280.5850511828,293.0584153161,
20160718,293.2586005923,298.67593499009996,272.5642622162,276.9156819895,
20160719,277.064288353,319.7752031798,270.1863999986,308.89407239779996,
20160720,309.1151927497,323.64022530299997,294.817252671,304.3888885993,
20160721,304.2827421534,311.104227625,288.8250888259,298.09644491209997,
20160722,298.0565678725,309.4868595635,286.1217249071,297.587370622,
20160723,298.5266486362,314.9480473079,293.5643904716,308.662992605,
20160724,309.2917844208,313.6346981697,291.8555928836,298.90990793509997,
20160725,298.7390444022,306.28415951150004,283.65616724169996,296.2310469264,
20160726,296.9231469135,299.52965728419997,269.86239070290003,277.0486983373,
20160727,276.8440681148,287.5467064715,269.4619704965,279.2537984554,
20160728,279.3483587736,285.2257892468,273.6927165421,277.6195586505,
20160729,277.5957278996,282.0918702079,265.9478350242,271.1700807063,
20160730,270.7993943331,281.0192219904,266.965412508,273.9216009517,
20160731,274.6104461616,279.4167093525,258.51075086369997,263.52429976310003,
20160801,261.9448192269,265.66151124099997,250.32109575209998,252.3384414448,
20160802,252.8101200206,258.8001990882,215.9112718225,224.83221505950002,
20160803,225.8918786951,241.6703060528,221.23883423270001,235.9940017534,
20160804,236.1097376547,249.79098568919997,233.89636451139998,245.4022222705,
20160805,245.5275372818,251.7750994248,239.83733857139998,247.12496895189997,
20160806,246.98978636349997,255.8374580245,240.9960356298,251.15889273259998,
20160807,251.1127006534,257.8577186913,245.2458596897,250.7630811699,
20160808,250.4714796352,257.7761291241,245.3830381041,252.39406977939998,
20160809,252.422698245,262.5686832385,246.58220004950002,256.413954375,
20160810,256.2183261048,265.2917601463,251.21133029419997,256.9757618605,
20160811,257.1060976284,262.6271287915,250.74087914939997,255.33988136029998,
20160812,255.1550741266,266.0301280423,250.17578725380002,259.2345462509,
20160813,259.3639957195,266.0106449055,252.948058065,258.2515008741,
20160814,258.2250267294,263.5946530585,247.6929995235,254.2398979377,
20160815,254.19670364610002,262.5964486392,247.2061606425,255.4162923226,
20160816,255.40238619349998,261.1810399655,248.03019306279998,255.2853120728,
20160817,255.58128780689998,260.83598991080004,249.08992742080002,254.5879400868,
20160818,254.6278999542,261.0497397319,249.7918517535,254.6565704848,
20160819,254.5893437609,259.6811893017,250.9327525368,254.3663402848,
20160820,254.6490621689,261.49098783830004,251.32832261060003,257.62714146950003,
20160821,256.820816252,263.7436967951,252.0686683083,259.101109144,
20160822,259.318946757,271.8021639832,250.23233437509998,259.2304689942,
20160823,259.2773530415,267.3298639067,250.74253426069998,258.8004427812,
20160824,258.7019117144,263.7765562233,252.717309901,257.5754026482,
20160825,257.6727666374,261.8595368906,250.42860827110002,256.1192148763,
20160826,256.045074056,261.8369503638,252.6491570055,256.52559649209996,
20160827,256.4195472313,260.7044833048,250.21338040610001,254.73644300779998,
20160828,254.78099570290001,270.3568917555,249.83834906669998,266.3640297211,
20160829,265.8555590848,279.4353879755,258.6533399113,268.4732117879,
20160830,268.8272409199,275.958952762,261.3532741377,268.2060515542,
20160831,268.4200980829,274.4040675956,260.5032525653,268.7301616537,
20160901,267.6951629723,272.7390862566,261.4143914572,265.72752684560004,
20160902,265.6348131173,272.31964355509996,262.1880431384,268.1089571347,
20160903,268.0727670525,278.6924377307,260.7627417682,270.2818822038,
20160904,270.4806140699,279.09809317869997,264.6622340026,274.0690363218,
20160905,274.7009203501,279.796663166,270.1381315591,275.7541504344,
20160906,275.7073414614,284.49057481439996,268.5295606877,273.9516981552,
20160907,274.0273683175,281.50429419380004,269.4229446775,275.4444579833,
20160908,275.7141453373,284.0396701502,270.33878573650003,276.7726830021,
20160909,277.0401236363,282.9922198655,271.6046493564,277.5770661202,
20160910,277.160621709,284.0275557541,273.7482426853,278.6257082513,
20160911,278.8763141582,284.6772844279,267.2226512115,270.9667386614,
20160912,270.850221987,279.0543311457,268.2168199741,274.9766706951,
20160913,275.25643302189997,280.6842363889,271.3924565048,275.6890569343,
20160914,275.6169483398,281.4800125947,272.3224299099,277.2320655499,
20160915,276.437491313,289.8981268678,270.8726248963,281.7822096799,
20160916,281.39394926349996,288.8334830214,273.3720191066,280.6553265334,
20160917,280.6228114627,285.54190931650004,275.4365084588,279.7227997991,
20160918,279.7418428739,284.81754378380003,273.80316183,278.778374716,
20160919,278.6704185205,286.6284159493,273.4079758176,280.797330079,
20160920,280.7304822289,293.1912616642,276.8101342018,285.96762331810004,
20160921,285.6279242596,291.4440262948,273.517885538,280.3403791827,
20160922,280.2378711645,283.66825003459996,271.7362371928,276.9490014469,
20160923,276.9294848885,282.9140838156,272.9060013824,278.8421413182,
20160924,278.9854108816,283.1717655011,273.303572617,277.83495557919997,
20160925,277.60943931869997,283.6722321203,274.4475523249,280.0238068018,
20160926,280.2316504128,285.5590284292,274.3179240183,278.7098519096,
20160927,278.8445736502,284.213032733,274.7882220561,279.8891260399,
20160928,279.7968153211,286.4197106588,275.9589177538,281.6721935717,
20160929,281.7618234996,285.2976644205,275.1321582549,279.0830700407,
20160930,278.9434512798,286.37625312669996,275.1176753355,281.2917211509,
20161001,284.0294148091,287.7562502714,272.8981816918,277.0319579645,
20161002,277.0209912867,282.8003413706,273.00730539020003,277.2829415898,
20161003,277.2902346245,283.0446632339,273.1411463121,277.11187123869996,
20161004,277.10147766849997,282.3852793125,270.9213419763,275.2999610466,
20161005,275.532719867,281.0451574108,268.5776057504,273.8419528086,
20161006,273.82441014209996,278.33722866970004,268.664602149,273.6978186203,
20161007,273.3324894404,277.7018256801,266.5169863979,271.06869739,
20161008,271.17443132849996,274.6937450935,265.9147614355,269.1365397264,
20161009,269.2099070908,273.7392859993,265.5444223778,269.1268125849,
20161010,269.32932652849996,273.8840536329,262.7383480363,267.5001579195,
20161011,267.5525387362,280.3360885674,261.7276362808,272.04348793270003,
20161012,272.1245152366,277.7039043063,265.8276912479,269.1408882063,
20161013,269.0738158541,275.1831405643,264.1236465625,269.3479971581,
20161014,269.9329792948,275.9005182203,265.036579214,270.1593676732,
20161015,270.0674285815,274.852610463,263.5663951425,267.7484067259,
20161016,267.77389814919997,273.3934725364,263.9233633601,268.6461430751,
20161017,268.74431141869997,272.38134415990004,261.9142164928,266.2523622606,
20161018,266.2994598358,274.1627872474,261.46409478740003,267.79285313270003,
20161019,267.9210028066,273.4138253412,261.23484378029997,265.201146479,
20161020,265.4134374349,271.78917804549997,261.0659093817,266.4780516761,
20161021,266.3377295395,270.8287749126,262.5932982136,267.5898515126,
20161022,267.6037372985,276.3795142556,262.2842926954,271.48632443779996,
20161023,271.4375473731,276.7835412643,266.0754341516,271.9027416136,
20161024,271.9337079548,277.4144516646,266.7792010731,270.963310692,
20161025,271.05965157310004,276.40936283220003,262.8161973325,268.5978334344,
20161026,268.5163788954,277.1000077754,262.97116929279997,270.5358788875,
20161027,270.6567205923,277.2067125696,264.2596748191,270.2873674676,
20161028,270.2724831613,274.1336676996,260.3870351703,264.3751783175,
20161029,264.57444955889997,274.62176741860003,248.70007039990003,261.9030980593,
20161030,261.9077187797,272.0887454749,255.5706981874,266.3516301122,
20161031,266.5626675605,272.5700540623,258.2883947175,262.9419695582,
20161101,264.89602507349997,276.1939826062,256.7315054912,266.7806539521,
20161102,267.3125296994,274.8780247644,260.2203042384,267.3442537189,
20161103,268.1521871948,276.2602240914,253.1987394598,259.2027631854,
20161104,259.5913826355,273.23558111560004,255.7897721525,266.87354129150003,
20161105,266.8600687854,282.2767631311,262.6259227026,274.48516988,
20161106,274.3775861575,280.9230484441,267.8082832257,274.01884295630003,
20161107,274.01412700049997,281.7598080609,263.4822826531,271.5542603388,
20161108,271.8918236508,279.4137671541,265.1943185883,270.8425343959,
20161109,270.85987942360003,281.2329562453,260.8069275893,270.5770265891,
20161110,270.5151011914,276.3985122149,264.0704385989,268.0585212586,
20161111,268.3564060423,276.6198208318,262.96670218919996,269.8401234812,
20161112,269.52497160810003,276.8537692812,262.6977140091,267.7507421029,
20161113,267.8169277709,276.5340750208,260.8237372557,267.8877462493,
20161114,267.5122260814,274.3925489473,263.1729873409,267.993537118,
20161115,268.24653603,274.5575174859,262.0626799109,267.4209842337,
20161116,267.6134935571,276.3462305746,257.778115947,267.16287247509996,
20161117,267.4852093566,272.9015296416,261.2811522179,265.5317576326,
20161118,265.456097568,272.8737156941,258.7706867473,265.3424267363,
20161119,265.78842530779997,271.1248293326,259.9895159217,265.72708191419997,
20161120,266.0169020034,270.3452429948,255.4457595405,260.54344165009996,
20161121,260.6292066597,266.2274926201,257.98847530759997,262.6032572955,
20161122,262.8132414169,272.6405567895,258.6266742021,266.0736959857,
20161123,266.0685445748,270.6484649866,259.956237985,264.86434618650003,
20161124,264.76493155369997,269.5411801566,255.24320750169997,261.758458258,
20161125,261.897865342,270.46243851180003,256.19406031650004,262.9366760323,
20161126,262.8621528694,267.9891933627,256.0804955337,261.9770983469,
20161127,262.3071804374,270.61047148439997,256.7320344689,263.0634653162,
20161128,263.17479683560003,270.1338423863,257.92295005200003,262.5657837754,
20161129,262.8125996514,265.5614775321,253.0718246984,258.4178938118,
20161130,258.6323304841,268.6443630657,253.70544802060002,262.651613805,
20161201,262.7700254224,267.8803488411,256.62704552270003,261.2492014692,
20161202,261.694986248,269.8132017144,251.4018927134,260.8910912779,
20161203,260.9496557829,268.9884646142,255.19691155849998,262.9798973435,
20161204,262.7601019154,268.1311022098,255.5433886691,260.0346049554,
20161205,259.9702401443,268.5256270598,246.9069896351,256.18065596270003,
20161206,256.00554118450003,273.2815993821,244.49899735990002,262.87618278909997,
20161207,262.7224880819,274.002506906,252.7231018081,268.3963282717,
20161208,268.43519454439996,277.5008245408,261.2202802073,267.9881517475,
20161209,267.6175361139,275.1457399993,263.9685752784,270.0494089704,
20161210,269.77817152709997,274.6317203383,263.1641321785,266.48593574029996,
20161211,266.4874375567,272.74537610970003,260.8469445335,266.6900803181,
20161212,266.7608984495,273.7615075825,263.3713783774,269.2657703965,
20161213,268.8134024027,275.4412178155,263.3458704223,268.1985626772,
20161214,268.13793816419997,276.3478909752,263.6672462591,270.83952989240004,
20161215,270.5998682028,278.6563037011,264.342867824,271.1648728671,
20161216,271.4657836492,279.2208721368,267.3335138951,274.99804877369996,
20161217,274.91951264880004,279.0567096749,266.7177078921,272.456511166,
20161218,272.3963162759,279.9490436851,268.3737145298,275.2129840191,
20161219,275.3698622953,281.8562706565,268.8288297039,275.4614088012,
20161220,275.4244327868,282.3609690704,269.9205143149,273.8803692305,
20161221,273.7673557646,285.52006902330004,267.6502312179,278.5088988383,
20161222,278.7101604892,289.7211867079,269.3047897446,280.54036753279996,
20161223,280.4602919429,298.89272469419996,272.1906827815,289.5501726323,
20161224,289.5364764066,296.7558429159,279.0984828871,287.2031669866,
20161225,287.189436265,290.53885996810004,274.6482514516,283.8184791175,
20161226,283.7676766948,292.50790243349996,279.6350650321,287.0741555074,
20161227,287.3054212445,299.25227281680003,280.0194010551,290.6866823471,
20161228,291.3432950161,307.5855634035,285.9836467104,300.7159685568,
20161229,300.8443659501,319.35111628,293.2565743848,312.371333227,
20161230,312.6554086367,321.5660168945,300.40710518689997,312.30258774009997,
20161231,311.9342378256,318.27774871009996,301.1793802644,309.6529106955,
20170101,310.089230712,324.2133233343,304.02168493830004,315.74436214689996,
20170102,316.05339870029997,330.6717588923,309.5187354698,323.0697978769,
20170103,323.1281976988,341.6011125365,317.35170044060004,334.7539005063,
20170104,334.8270737474,375.5560819423,331.3106457998,371.6457867813,
20170105,372.5541491787,387.6735254706,303.6444259145,334.1145676965,
20170106,334.63347532240005,345.70255445699996,296.2587056104,308.4088141978,
20170107,308.8108386085,313.6751671262,282.21544168279996,307.7302528983,
20170108,307.5099380474,319.6294659788,299.6294976612,309.3162198186,
20170109,309.9673750543,317.070381101,298.3557638747,308.99528955169995,
20170110,308.9904791061,320.1738533028,305.6133517234,313.7325941762,
20170111,313.5544632516,318.2376943121,269.585580052,276.3525146241,
20170112,275.86972777569997,296.3510959346,266.8707669704,287.8609330597,
20170113,287.490072157,298.4008232538,277.00948039540003,291.495272992,
20170114,291.9863166103,299.32441014349996,285.5414336909,292.2780837771,
20170115,292.6404211732,300.3968140567,286.2601052728,294.643219489,
20170116,294.3631509877,304.1438775472,288.08952025509996,296.5720845819,
20170117,296.6657044427,320.44961518869997,292.5624735358,314.6989142425,
20170118,314.8608610175,320.7775173134,298.7228262234,310.6691904336,
20170119,310.8941654531,319.834820923,305.2778477874,314.1952241267,
20170120,313.94276628330005,322.0624928144,307.4367672368,314.2017747213,
20170121,314.34563081790003,328.4144939158,312.4182649264,322.4794217345,
20170122,322.38399979990004,330.3669887015,313.59689683790003,322.4632711008,
20170123,322.7541668791,330.9921396589,318.36961462290003,325.70228967549997,
20170124,323.551404306,328.85863688439997,313.60236675240003,316.361714578,
20170125,316.2359687383,326.243812692,311.6782129974,319.1642481331,
20170126,319.8078053451,333.9770627102,315.41388043349997,325.46478946,
20170127,325.5652849701,334.0711365206,319.4149819376,325.4780946215,
20170128,325.62988191650004,335.0813817771,321.45455059669996,328.114298201,
20170129,328.31734652849997,336.6946277604,324.3478641639,330.9664172482,
20170130,331.1026744862,338.1748845679,327.63532400310004,332.9766451734,
20170131,332.9491924431,345.7771544697,325.9127831847,340.5561742529,
20170201,339.9987575557,348.37306614790003,335.3912649836,343.4140187658,
20170202,343.5122091335,354.3157648493,336.284161905,348.4922314067,
20170203,348.7640126495,359.8906161012,342.5191045126,353.87441341370004,
20170204,354.37498094800003,369.9461191232,347.9803488839,357.53493057779997,
20170205,357.84386898959997,361.13040156349996,348.2024491765,353.1662095226,
20170206,353.4884042551,362.307783739,349.6658919203,357.48611522910005,
20170207,358.10921668059996,369.05927202190003,352.7990089009,362.0799284479,
20170208,362.9075256698,373.0791726554,352.0643494933,361.51474440699997,
20170209,362.0692552418,369.9697940603,326.5784020931,340.4919704441,
20170210,340.7265566825,345.6118504439,325.0138240004,338.75930752200003,
20170211,338.8622846731,349.32749615410006,335.4370008358,344.60990467589994,
20170212,344.504233615,348.0489064763,337.1718252439,342.6372283623,
20170213,342.67748587240004,347.1637159111,331.2412133129,336.5721770924,
20170214,337.039562221,356.3722136981,333.3257224398,348.93951812480003,
20170215,349.6945675022,357.5791816848,343.43409853509996,352.679539385,
20170216,352.41241799089994,360.5968416105,345.97816180300003,353.7896044561,
20170217,352.9105738142,362.4074507007,347.72046697720003,355.5853832961,
20170218,356.5861668154,365.0908157463,348.3035024881,355.826677118,
20170219,356.1822468592,361.7294918427,348.3213709809,354.4239089615,
20170220,354.6665954399,362.9251315197,345.9588671953,355.0110293372,
20170221,354.2506008113,364.6900152902,346.0657049205,357.39410448760003,
20170222,357.4960821946,365.4284692776,351.08753118059997,359.4262765378,
20170223,359.2565426285,377.49952757269995,355.6131068303,371.47481348120004,
20170224,372.6355399131,382.9164524966,355.0596375192,369.5362787863,
20170225,368.6789488299,375.4866715554,354.1714311697,365.21620770050004,
20170226,365.1717571239,376.8310026126,358.8618880624,373.4694488191,
20170227,373.1328171538,382.93835901980003,368.3555764213,378.14209928180003,
20170228,378.5559815372,389.9531062228,370.0773978661,381.5481535823,
20170301,387.27253230080004,410.3637279656,380.0382902422,400.94081485830003,
20170302,401.29114873139997,429.0894430075,389.2703018375,411.7161596281,
20170303,412.28831058199995,433.5341172321,404.5859078862,421.9507999882,
20170304,422.46390230339995,433.620519214,407.22348447260003,416.9606706981,
20170305,415.9884567729,433.0900165746,407.9968672381,426.573680954,
20170306,425.6332689851,438.1209750811,419.1085029299,429.2985884285,
20170307,430.23450844129997,436.3139391673,406.6348378446,416.254994694,
20170308,416.0988523747,420.73985270459997,385.7904570268,388.4383158008,
20170309,388.33762596519995,409.83009557080004,382.5000697455,402.3528041841,
20170310,401.9149797572,425.8572162092,370.7419952057,390.5043315061,
20170311,390.549728115,427.3342601901,387.4789635283,419.1679350467,
20170312,419.17264244,447.6616851907,412.5520339861,440.605092842,
20170313,440.9135103686,485.99525611769997,433.3699841479,467.4096262589,
20170314,467.3250423139,489.50237516239997,453.4267445527,473.89589980970004,
20170315,473.9924276759,510.8587676889,465.47671565440004,501.8979321253,
20170316,503.3782311274,555.850497816,472.8265580489,525.7486300943,
20170317,523.1925389947,565.4668007951,471.15340480910004,509.9832493036,
20170318,510.3305802288,553.5939578031999,436.9703405412,463.4867178032,
20170319,466.74462980239997,543.2479357075,459.32941732949996,517.5444125189,
20170320,518.0045598452,550.7633181872,498.9485279725,524.661988597,
20170321,524.9471908191999,564.7759023068,507.6347773192,540.5184771648001,
20170322,540.9108984295,558.4744409327,499.1778194614,529.9038370195,
20170323,530.4617530075,557.3358757082,511.12295274900004,540.8470587161,
20170324,540.5201368087,577.0188843639,504.89251255019997,537.3454417503,
20170325,537.9764620377,559.0222609698001,502.8455168667,533.9678434690001,
20170326,533.0744474869,570.8429262431999,517.6996673687,537.2902525587,
20170327,541.2830967346,576.2395895059,517.4719774865,546.399030773,
20170328,545.1159260449,600.6830165686,530.0376736901001,574.8327754798,
20170329,574.7648290271,608.3960474374,549.1864346573001,583.9628958448001,
20170330,584.7285623004,643.9204067883,561.2200294386,615.560844586,
20170331,611.2720602746,682.3085149942,577.4866615126999,648.5416092851,
20170401,656.2850424746,685.657423992,630.8803792465001,665.2388662152,
20170402,665.1089656858001,764.8387682798,622.2840392489,712.784489193,
20170403,712.1566185828999,759.2601661314999,627.2835571437,677.0476202169,
20170404,677.1220185175,715.8233712237,637.3295819911,684.3782705,
20170405,684.6945934683,727.1488501430999,662.2662716168,695.5103383384,
20170406,695.958927984,727.7964688669,647.9738718026,689.0736830072999,
20170407,687.9275085717999,709.2954768144999,658.0227500885,681.4240985317,
20170408,679.4027851411,716.8667607903,669.5437515493,700.3697394637,
20170409,700.4483630732001,721.0217952114999,672.1228163046,689.7355079652001,
